Tyrk	
Tyskendæk	anchor
Tyveri	
Tæge	
tænke	
tæppe	
Tæppe	
tære	wheel
Tærer	
tærge	
tærske	
Tærskel	anchor
tærtet	
Tæve	
Tøddel	
Tøffel	
Tøj	swords
Tøjte	
Tømmer	anchor
Tømmermand	anchor
Tønde	anchor
tørne	anchor;wheel
Tørst	
tøve	
Taabe	
taag	
Taage	swords
Taal	
taale	
Taarn	anchor;swords
Uadel	
uafladelig	
uagtet	
uanset	
Uart	
uartig	
ubarmelig	
ubarmhjertig	
ubegribelig	
Ubehag	
ubehjælpelig	
ubehjælpsom	
ubekendt	
ubekvem	
ubekvemmelig	
ubekymret	
uberedt	
uberygtet	
uberaad	
ubeskadiget	
ubeskeden	
ubeskedenlig	
ubeskrivelig	
ubeskaaret	
ubesmittet	
ubestandig	
ubesværet	
ubetalt	
ubetænkelig	
ubetænkt	
ubevant	
ubevidst	
ubevægelig	
ubillig	
ubrødelig	
ubændig	
ubørlig	
udarbejde	
udbede	
udblæse	wheel;swords
udborge	
Uddrag	mercury
udeblive	
udelelig	
udfalde	anchor
udfeje	
Udflugt	
udflugtisk	
udfly	
Udflaad	
udfordre	spades
udfærdige	
udføre	anchor;mercury
Udgift	mercury
udhøkre	
udkejse	
Udkomst	
udkræfte	
udkvælde	
udlade	
Udligger	
udlægge	anchor;wheel;currency
Udlægger	spades;wheel;anchor
udlændig	
udlændisk	
udlæse	
udrede	
udrette	
udstede	mercury
udstyre	
udstyrte	
udstøde	wheel
udstaa	
udsælge	mercury
Udsætning	swords
udsætte	swords;anchor;music;wheel
Udsætter	swords
udtappe	
udtegne	
udtjene	
Udtog	
udtolke	
udtrykke	
udtrække	
udtrænge	
udtvinge	
udtyde	
udtælle	
udtære	
uduelig	
Udvagt	
udvaske	
udveje	
udvendig	
udvige	music
udvippe	
udvise	mercury
udviske	swords
Udvisning	
udvortes	
udygtig	
udædig	
udæske	
ufinlig	
Uflid	
uforbigængelig	
uforbrødelig	
uforfaren	
uforfærdet	
uforgribelig	
uforgængelig	
uformodende	
Ufornuft	
uforrette	
uforsagt	
uforseende	
uforsigtelig	
uforsigtig	
uforskammet	
ufortrøden	
ufortøvet	
uforvarende	
ufærdig	
Uføje	
uføjelig	
Uge	
ugemen	
Ugle	bird
Uglspil	
uhyre	
Uhyre	
uhyrlig	
uhørlig	
uhørsommelig	
Ukrudt	
Uld	
Ulejlighed	
Ulempe	anchor
ulidelig	
Ulm	flower
Ulykke	
ulykkelig	
Ulyst	
Umage	
umanerlig	
umenneskelig	
umulig	
umyndig	
Umaade	
umaadelig	
und-	
unddrage	
unde	
Unden	
underbringe	swords
underbygge	
underdan	
underdanig	
under	anchor;swords;mercury
underdykket	
Undergang	
undergive	
undergrave	
undergaa	
Underhold	
underholde	
Underholdning	
Underhus	
underhyre	
underkaste	
Underkøb	
underkøbe	
underlade	
Underlag	
underlig	
underligge	
underlægge	
underløbe	anchor
Undermester	
undermænge	
Underpant	
Underretning	
underrette	
Undersked	
underskede	
underskedlig	
underskrive	mercury
Underslag	anchor
underslaa	anchor
underst	anchor
understikke	spades
understøtte	
understaa	
undersætte	music
undersøge	
Undersaat	
undertiden	
undertrykke	
undertræde	
undertrænge	
undertvinge	
undervejs	
undervise	
Undervisning	
undervoksen	
Underværk	
undfalde	
undfange	
undfare	
undfly	
undflyve	
undfri	
undføre	
undgælde	
undgaa	
undholde	
undkomme	
undlive	
undløbe	
undrende	
undride	
undrykke	
undrømme	
undse	comet
undsejle	
undsige	
undskylde	
undslaa	
undspringe	
undstikke	
Undsætning	swords
undsætte	swords
undvige	
undvære	
Unge	
unyttig	
unødig	
Unaade	
Upligt	
upligtig	
Ur	
Ur	spades
urede	
uredelig	
urette	
Urhane	bird
urigtig	
urimelig	
Urt	
Urtegaard	
Uraad	
uraadig	
usindig	
Uskik	
uskikkelig	
Uskyld	
uskyldelig	
uskyldig	
Uskyldighed	
usmagelig	
usmittet	
Ustyr	
ustyrlig	
usund	wheel
uterlig	
utoet	
Utugt	
utugtelig	
utugtig	
Utøj	
uvildig	
Uvilje	
uvitterlig	
uvittig	
uægte	mercury
Uaar	
Vad	
Vade	
vade	swords
Vadmel	
Vadsæk	
Vagt	swords;anchor
Vagtel	bird;swords
Vagtpenge	
Vajd	flower
vaje	anchor
vakle	
Val	anchor
valen	
Valfart	
Valnød	flower
Valravn	
Valse	
Valsted	
valtre	
Vams	
van-	
vanbyrdig	
vande	anchor;swords
Vandel	
Vandkalv	
Vandkarse	flower
Vandkrukke	
Vandkunst	
vandle	
Vandløsning	
vandre	anchor
Vandring	anchor
Vange	
vanke	
vankel-	
Vanmagt	
Vanne	wheel
vanskabt	
Vant	anchor
Vantmager	
varagtig	comet
Varde	anchor
vare	
Vare	anchor
Vare	mercury
Varetaarn	
varmgar	
Varp	anchor
varsko	anchor
Vartavl	
varte	
Vartegn	
Varulv	
vaske	
vaske	mercury;spades;anchor
Vaterspil	
Vattersot	
Vav	flower
ve	
Vedbend	flower
ved	quad
veder-	
vederbugtet	
vederdøbe	
Vederdøber	
vederfare	
Vedergæld	
vedergælde	
Vederhage	
vederkvæge	
Vederlag	
vederlægge	
Vedermod	
Vederpart	
vedersige	
Vederskin	
vedstaa	
veglig	
Vegne	
Vejbred	flower
Vej	anchor
vejde	
Vejdeværk	
Vejebod	
veje	comet
Vejepenge	
Vejer	
Vejerhus	
Vejleje	
Vejr	comet;anchor;mercury
-vejs	
Veksel	mercury
veksle	
Veksler	wheel
Velbefald	
velbefalde	
veldædig	
Velfart	
Velkom	
velkommen	
velladende	
Vellyst	
vellystig	
velvillig	
Vemod	
vemodelig	
vemodig	
Vemodighed	
Vendekaabe	
vendisk	
vene	
venlig	
Venneke	
verdslig	
Vermut	mercury;flower
Verne	
Ve	
Vesselhorn	
Vesten	
Vestersø	
Vestfaler	
vestvært	
Vibe	bird
Vid	
Vidde	
Vide	
vide	
vide	
vide	
Vidende	
Videnhed	
Videnskab	
videntlig	
viderværdig	
Vidie	flower
Vidne	swords
Vidskab	
vidtløftig	
Vidtløftighed	
Viebiskop	
Vielse	
Vig	
vigtig	
Vikke	flower
Vildbrad	
Vildnis	
Vildt	
Vildtbane	
Vildtværk	
Vilkaar	
vilkaare	
ville	plus
villig	mercury;anchor
vimle	
Vimmel	
Vindearmbrøst	
vinde	anchor;
vinde	
Vinde	flower
Vindetakkel	
Vindfang	anchor;wheel
Vindhund	
Vinding	
Vindrue	
Vindvaage	
vinke	
Vinkel	swords;wheel
Vinrude	flower
Vinsten	flower
Vinterlag	
Vippe	
vippe	
Vippe	wheel;anchor
Virak	mercury
vire	
Vire	wheel
Virk	
Vis	
-vis	anchor;music
vis	
vise	anchor;spades
viselig	
Viser	
Vished	
Visitats	
viske	swords
visple	
visse	
visselig	
Vissen	
vitterlig	
Vitterlighed	
vittig	
Vitve	
Vivel	
Vlies	
Vod	
Vogndriver	
Vognskud	
vogte	
vok	
Voks	
Voksnæse	
Vold	
volde	
volde	
voldelig	
Voldsager	
voldsom	
volme	
Volverlej	flower
Vom	
Vorte	
Vove	
vove	
Vovehals	
Vrag-	
Vrag	anchor;mercury
vrage	
Vrager	
Vragfisk	fish
Vraggods	mercury
Vragsild	
Vragsten	
vrampet	
vrang	
Vrangel	
Vrede	
vredelig	
vredes	
vrikke	anchor
Vrille	
Vringel	
vrinsk	
vrippe	
Vrist	
vrænge	
Vræt	
vraade	
vule	anchor
vurde	
vurdere	
Vurst	anchor
Væbner	
væbne	
Væd	
vædde	
Vædde-	
Væddeløb	
vægerlig	
Væge	wheel
Vægge	
vægre	
Vægt	anchor
Vægter	
vægtig	
væk	anchor
Væld	
vælde	
vældelig	
Vælde	
vældig	
vælig	
Vælling	
vælsk	
vænne	
Vær-	
væragtig	
Værde	
værdes	
værdig	
værdige	
Værft	anchor
Værgebo	
Værge	
værgeløs	
Værk	anchor
Værk	anchor;music;swords
Værker	
Værkmester	
Værksted	anchor
Værktøj	wheel
Værn	
værpe	
værre	
Vært	
Værtinde	
-værts	
Værtskab	
Væsel	
Væsen	
væsentlig	
Væske	
Vætte	
væve	
vævle	
Vævling	anchor
Vaabenhus	
Vaag	
Vaage	
Vaage	anchor
Vaan-	
Vaaning	
vaase	
Weichsel	flower
Yder-	
yderlig	
yderst	mercury
yde	
ydre	swords
ylde	
Yngermand	
Yngling	
yppe	
yppere	
ypperst	
yppig	
ytre	
Yver	
ædel	
Ædelhed	
ædelig	
Ædelsten	
ædle	
Ædling	
ægge	
Æggehvide	
Æggeost	
ægget	
Æggetøj	
Æg	
Æg	swords;flower
Ægstaal	
ægte	comet
Ægte	
ægte	wheel;mercury;plus
Ægtebrev	
ægtelig	
Ægtemand	
Ægteskab	
Ægteviv	
ælde	
ældre	
ældst	
ængste	
ængstelig	
æragtig	
ærbar	
Ærbarhed	
ærbødig	mercury
Ære	mercury
ære	
æreløs	
ærgerrig	
ærgre	
ærlig	
Ærlighed	
ærsom	
Ært	flower
ærværdig	
Æsel	anchor
æske	
ætse	
Ø	
Øjeblik	
øje	
Øjenskalk	
øjenskinlig	
øjensynlig	
Øjentjener	
Øjentrøst	flower
Øje	flower;plus;anchor;swords;wheel;spades
Øjeæble	
Ønske	
ønske	
Ørefigen	anchor
Ørs	
Øse	
øse	anchor
Øsken	wheel
Øst	anchor
øst	
østen	anchor
Østen	anchor;flower
Østersø	
øve	
øvrig	
Øvrighed	
aabenbar	
aabenbare	
Aabenbarelse	
aabenbarlig	
aandepusten	
Aar	
Aaremaal	
Aarsag	
aarsage	
Aas	
Aavending	
